,tweet,sentiment,id,created_at,link
52978," First off $AMD finally tearing ass.  Second, your dealer is loving life cause NY is insane.  Third I don't know how you still smoke with the medications your on. You never get anxiety?",1,1308397144135565314,2020-09-22 15:26:02,https://twitter.com/Hyperspacegowoo/status/1308397144135565314
109341,Not sure what to do with $AMD? Explore our #fundamental pros and cons.,0,1176883063004905473,2019-09-25 17:36:02,https://twitter.com/1MinuteStock/status/1176883063004905473
81698,$AMD continues to work on a new base above its 20-day EMA.  #IBDpartner,0,1262774148465659904,2020-05-19 17:56:32,https://twitter.com/ivanhoff2/status/1262774148465659904
54037,$AMD don't count this out just yet!!! Bull flag fell further than I wanted but good entry here.  Stop at $76 looking for $80 in the short term,1,1306251841353781256,2020-09-16 17:21:22,https://twitter.com/Blues_Traders/status/1306251841353781256
110200,$AMD NICE MOVE !! GREAT CALL,1,1172152178712223747,2019-09-12 16:17:11,https://twitter.com/bthefirsttoknow/status/1172152178712223747
101642,"The first informative #App on Pivot Points. Stock: $AMD Last close:  (2019-12-12) ($ 42.59) PIVOT POINT ------------- R1: $ 43.73  R2: $ 44.86 L1: $ 40.36 L2: $ 38.12 ------------- Download now, it's free!   #tradingview #stocks #stockstowatch",0,1205473008644702208,2019-12-13 14:02:16,https://twitter.com/bs_marker/status/1205473008644702208
23945,$AMD lets get to 95  end of week...,1,1352343783309004806,2021-01-21 20:54:17,https://twitter.com/FN_Addae/status/1352343783309004806
7431,$AMD way ahead of $INTC at this point.. $TSM also now putting AMD first.,1,1377274456092065793,2021-03-31 16:59:53,https://twitter.com/CCtradez/status/1377274456092065793
20067,are you still long $AMD 2/5 $95?,0,1354839891704688640,2021-01-28 18:12:56,https://twitter.com/B_Lambert05/status/1354839891704688640
103443,Advanced Micro Devices CEO: Going after 'secular growth' in high-performance computing $AMD #MADTWEETS,1,1197969498680242176,2019-11-22 21:06:00,https://twitter.com/Roger_Clinton1/status/1197969498680242176
76707,$AMD exceeds six-year goal to deliver unprecedented 25 times improvement in mobile processor energy efficiency. Learn more:,1,1276139025330581504,2020-06-25 15:03:47,https://twitter.com/AMDNews/status/1276139025330581504
20352,Same thing happened with $AMD,0,1354540044619542531,2021-01-27 22:21:27,https://twitter.com/ericahlstedt/status/1354540044619542531
15976,$AMD $NVDA Showing notable RS today,0,1359574700716924929,2021-02-10 19:47:22,https://twitter.com/OpinicusHolding/status/1359574700716924929
77258,Been saying this for 2 yrs... $AMD   #EPYC #Ryzen #Radeon,0,1275008191034732544,2020-06-22 12:10:15,https://twitter.com/anauburntiger/status/1275008191034732544
81505,$AMD Let's see if it can hit $59 soon,1,1263130572123234304,2020-05-20 17:32:50,https://twitter.com/Clark_SM7/status/1263130572123234304
124006,$AMD: DAILY 1 YEAR VOLATILITY CHART into EPS. Shares up 50% this year.,1,1123534004236509184,2019-05-01 12:25:55,https://twitter.com/ivolatility/status/1123534004236509184
116979,$MU making a small run and may be able to break out of it and make a day of it.   #SellAlert: Sell half of any remaining #options you own that expire today. Keep the rest til right before close.  Lot of #buzz in the #chip industry right now. $MU and $AMD could end on nice runs.,1,1147178428090769408,2019-07-05 18:20:25,https://twitter.com/WallStreetYoda/status/1147178428090769408
31985,Also breaking out:  $AMD,1,1338855400041402368,2020-12-15 15:36:16,https://twitter.com/ConvexValue/status/1338855400041402368
19057,"(1/3) Chart update by request, $AMD. Monthly first. *IF* we see the general market resolve upwards for the next 2-3 months, $AMD should challenge $100 again. But if we've topped, or some names top early, there is a complete Primary degree count in place.  ",0,1355892898756059137,2021-01-31 15:57:12,https://twitter.com/PikesPeakTrades/status/1355892898756059137
109317,$AMD Gonna explode into Power hour me thinks! Only semi Lagging...,1,1176934521201143809,2019-09-25 21:00:30,https://twitter.com/MWM76/status/1176934521201143809
19934,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Free Trials. Winning Option Swing Trades Since 2006  $FDX $MU $AMD $GS,0,1354903337024573440,2021-01-28 22:25:03,https://twitter.com/OptionAlarm/status/1354903337024573440
97593,"The pullback in $AMD can be the wave (IV) pullback in $SPX sometimes this year, perhaps in Q2 or Q3 #elliottwave #trading  ",-1,1216199462764367872,2020-01-12 04:25:22,https://twitter.com/ElliottForecast/status/1216199462764367872
121441,"$AMD $SPY the Wolf thinks this is a fair gain for the day, I just covered at $28.39.  Was holding 40,000 shares at $28.67, was under water 40k yesterday. Not risking a reversal, survive and advance!  ",1,1133749961227689984,2019-05-29 17:00:29,https://twitter.com/TheWolfOfTwitta/status/1133749961227689984
51634,$AMD $NVDA $MU all pumping at open.,1,1310936901680074752,2020-09-29 15:38:08,https://twitter.com/fibtechnician/status/1310936901680074752
35846,$AMD looking great 👍😎🚀,1,1333813876979359753,2020-12-01 17:43:03,https://twitter.com/abcdbandit2017/status/1333813876979359753
96398,"$AMD [Jan-31 49.00 Puts] Option volume Up +324.24% |  Volume: 2,643 vs 623|",0,1220072875555803137,2020-01-22 20:56:56,https://twitter.com/sleekoptions/status/1220072875555803137
106995,"$AMD Advanced Micro Devices Q3 Adj. EPS $0.18, Inline, Sales $1.8B Miss $1.81B Estimate",-1,1189274813078130688,2019-10-29 21:16:25,https://twitter.com/ACInvestorBlog/status/1189274813078130688
42551,$AMD  new alert at    #stocks #daytrading  #NYSE #NASDAQ #market 34,0,1323937435919831040,2020-11-04 11:37:36,https://twitter.com/mediasentiment/status/1323937435919831040
116593,Do you know that #Book Value for $AMD is $1.65,0,1148615299916161024,2019-07-09 17:30:02,https://twitter.com/1MinuteStock/status/1148615299916161024
80444,$AMD is set up to fly. Closed out this week with a big wick on the weekly. Broke under a trend line and got bid up quickly. Getting over 54 and how it reacts between 54-57 will determine if/when we see a break out over 58-60 Volume picked up into the weekend,1,1266741139689869320,2020-05-30 16:39:57,https://twitter.com/Eroswole_/status/1266741139689869320
112279,$AMD getting to $32 mentioned earlier.,0,1160981972371542017,2019-08-12 20:30:46,https://twitter.com/stockspastor/status/1160981972371542017
98685,I want to know your opinion on  about forecast by Macro Charts about $AMD,0,1213678153589235717,2020-01-05 05:26:35,https://twitter.com/aortiz092/status/1213678153589235717
65861,▶︎ Stanley Black &amp; Decker Q2 2020 Earnings Preview   $amd $v $ebay,0,1288534891181809664,2020-07-29 20:00:32,https://twitter.com/WickedSplits/status/1288534891181809664
94378,Advanced Micro Devices $AMD Raised to Buy at Summit Insights   #markets,1,1223590359080603650,2020-02-01 13:54:09,https://twitter.com/WKRBNews/status/1223590359080603650
54036,$AMD Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing,0,1306252683938902016,2020-09-16 17:24:43,https://twitter.com/OptionsProVol/status/1306252683938902016
4446,A trade alert originally called on 4/15/2021 for $AMD 82P 4/16/21 just hit 150% profit!,-1,1383142908614828040,2021-04-16 21:39:01,https://twitter.com/KingStreetBot/status/1383142908614828040
6498,"$AMD 4/30/2021 $88 Type: CALLS Order: 1,004  1.70 Premium: $170,680 Underlying: $82.28 Daily Volume: 1,013 OI: 1,117 Sector: IT",1,1379815055202652160,2021-04-07 17:15:19,https://twitter.com/ericsmith1302/status/1379815055202652160
76690,Ouch this morning. Hoping for a reverse in $AMD.,0,1276151283624423426,2020-06-25 15:52:30,https://twitter.com/Blake0Nicholas/status/1276151283624423426
35722,Thoughts on $AMD?,0,1333884576993775621,2020-12-01 22:24:00,https://twitter.com/paadams27/status/1333884576993775621
42014,$AMD  new alert at    #stocks #daytrading  #NYSE #NASDAQ #market 168,0,1324723169765347329,2020-11-06 15:39:50,https://twitter.com/mediasentiment/status/1324723169765347329
105930,"$AMD  37.50 guaranteed tmro cause that's the next potential level of resistance, but the bulls know there ain't no resistance no matter how high it goes cause Cramer says that this rally has fuel in spades!!! 2 up day  ",1,1191492866427609088,2019-11-05 00:10:10,https://twitter.com/TEEELAZER/status/1191492866427609088
8875,No doubt $AMD #stocks #StockMarket #StocksToBuy &amp;hold 4ever,1,1374345021172940800,2021-03-23 13:59:21,https://twitter.com/StainAustin/status/1374345021172940800
91203,"Totally though $MU would break down more than $AMD. Sized into the wrong one. Still, a win is a win.",0,1233051145276395521,2020-02-27 16:27:56,https://twitter.com/BullishBear0/status/1233051145276395521
17002,That and $AMD finally working!,0,1358808317800415236,2021-02-08 17:02:03,https://twitter.com/caseybloc/status/1358808317800415236
121504,Daily trading range of $AMD,0,1133705051254476805,2019-05-29 14:02:02,https://twitter.com/SeasonalEdge/status/1133705051254476805
54372,$AMD  new alert at    #stocks #daytrading  #NYSE #NASDAQ #market 1977,0,1305730521700470784,2020-09-15 06:49:50,https://twitter.com/mediasentiment/status/1305730521700470784
47955,$AMD - Stop order at 85.25 after this nice Inside Bar above all EMAs. New ATH in near future?,0,1315903373833625601,2020-10-13 08:33:07,https://twitter.com/AKochwasser/status/1315903373833625601
115568,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days:   It's FREE! No Credit Card Required! $ADBE $AMD $NTES $WYNN,0,1151581108921884672,2019-07-17 21:55:06,https://twitter.com/OptionAlarm/status/1151581108921884672
29833,$AMD #AMD Till this day  no Ryzen 5000 in stock!  too many miss opportunity,-1,1341866445882470402,2020-12-23 23:01:06,https://twitter.com/Kaz9837/status/1341866445882470402
70932,Our view presented in 4 Hour update to our members on 13th of July at   shows $AMD already reacting strongly higher from the blue box area. Buyers have defended the blue box again. #Elliottwave #Trading #stocks #nasdaq $NASDAQ $ND_F #AMD  #tradingsignals,1,1286409091640963074,2020-07-23 23:13:22,https://twitter.com/ElliottForecast/status/1286409091640963074
123751,$AMD picking up some bullflags,1,1123713503636992000,2019-05-02 00:19:11,https://twitter.com/saar_eldar/status/1123713503636992000
27159,$AMD $NVDA only 2 tickers we traded. Why spread yourself thin when you can trade stress free by focusing on a few?  a few snaps of what my discord is doing right now. think theyre getting a bit too spoiled on there 💰💰💰  also look at these psychos using RH for day trades....,0,1348658440583843840,2021-01-11 16:50:03,https://twitter.com/GaaOptions/status/1348658440583843840
46398,Example: $AMD Ripped $37-$92 in 2 quarters. Will she be a strong Q4 contender? So far her Q4 performance is UNDERPERFORMING $XLF...  #tradingpsychology,0,1319244404058619905,2020-10-22 13:49:10,https://twitter.com/marketwizard87/status/1319244404058619905
53643,$AMD LETS GO BABY SHOW ME THE MONEY!!! Is bear hunting season baby. Shorts better cover.,1,1306952634578984961,2020-09-18 15:46:04,https://twitter.com/thestagiritis/status/1306952634578984961
91309,$AMD NEW ARTICLE : Where Will AMD’s Stock Be in 5 Years?   Get all the latest $AMD related news here :,0,"1,23272E+18",2020-02-26 18:25:18,https://twitter.com/StckPro/status/1232718293414400000
121126,$AMD top is in. going back to $20.91 at least. Weeeeee,0,"1,13486E+18",2019-06-01 18:43:23,https://twitter.com/livefit_85/status/1134863021619200000
19080," ARK has no $AMD, no $UPST etc  This list is purely your own interpretation of ARK Big Ideas 2021, correct???  please help confirm",0,1355803703274594306,2021-01-31 10:02:47,https://twitter.com/FalkorLucky/status/1355803703274594306
6756,"If I can get my office &amp; computers all set up today, I'll show the $AMD &amp; $TSLA set up that I took today. I'm trading on mobile &amp; chart sharing sucks.  TSLA scalp entry was at 10:46 am PST above 692.50 and exit was around 698.50 at 10:56 am PST. No riders, I had 1 CONTRACT.",0,1379146321697763328,2021-04-05 20:58:01,https://twitter.com/CoatTrades/status/1379146321697763328
27889,$AMD 1 hour view from 12/14 Midday update. Showing reaction higher taking place from blue box area. Allowed longs to get into a risk free position  #Elliottwave #Trading,0,1347190879430258689,2021-01-07 15:38:29,https://twitter.com/ElliottForecast/status/1347190879430258689
134492,$AMD $INTC - AMD +1% on rumors of Intel interest,1,1085196537779478529,2019-01-15 16:26:31,https://twitter.com/BWUIC/status/1085196537779478529
128431,"This is incredible. This is the vacuum $AMD needed. They're championing the future of gaming. With partners like Google and Microsoft, they will dominate. Brilliant work , as always! #Stadia",1,1108065650344370184,2019-03-19 19:00:12,https://twitter.com/SotaCane/status/1108065650344370184
15832,$AMD 110 by April.,1,1359750169336696832,2021-02-11 07:24:37,https://twitter.com/FriedWillBarton/status/1359750169336696832
86552,$amd $55 calls. Very strong,1,1250431329549705217,2020-04-15 16:30:35,https://twitter.com/TraderMtb/status/1250431329549705217
109728,$MSFT Surface with $AMD?,0,1175395516668153857,2019-09-21 15:05:03,https://twitter.com/oscarrojas_1/status/1175395516668153857
42638,Wrong bias today on $AMD.,0,1323656434538684416,2020-11-03 17:01:00,https://twitter.com/realProfessor_X/status/1323656434538684416
43796,Microsoft CEO is going big with $AMD silicon,1,1321285311125737474,2020-10-28 03:59:01,https://twitter.com/Kaz9837/status/1321285311125737474
